Id,Price
10290,173792.518835376
9462,115416.25547140259
3103,239976.23157745635
3420,136386.8385067065
12262,236215.52485151734
5032,141478.2994851141
8949,298664.1802866088
15567,226630.3409177417
16389,160323.93695784392
7809,87570.73205277155
8990,170294.18280431267
16089,261193.8181443465
12743,99121.06253209156
5132,122698.80746562501
1619,287858.54814344173
2428,95694.47199411153
16741,164004.49738710967
13193,220456.67325733707
12588,527280.0459946627
5067,176165.0622071198
14685,126403.17931817999
2292,172317.9622496049
5746,123588.4841061931
12578,161161.90504893765
14834,164976.6594451729
2147,172791.00375461933
8222,129588.77126989991
10419,266340.8687252313
11492,214395.8394688378
3006,216948.41195810746
8761,196262.83705522786
15371,353334.0273600902
16367,156947.78013727575
6317,275833.64105739497
10878,275697.5420300733
3895,150458.71933922972
8041,218546.11794967952
13428,448344.6365305965
14669,160547.05133052488
1006,182247.33042392044
12271,180326.43135891113
3764,412120.74154693517
7675,198210.37946328946
11709,270402.8060354006
8629,145815.301632968
1105,273221.48742954654
6096,181429.89544522806
11727,212486.26694944125
5157,164291.31524064764
3679,152616.81832521295
1755,144814.36690409217
7391,194695.73266833712
7425,101181.79377112238
6882,359952.1483232626
10752,364474.5845547472
7472,186083.54689997167
14320,99485.25106778301
9596,162807.22935732437
5317,197208.55182854645
7378,82588.0716588085
16154,182228.5009018002
3464,194179.88593349836
4197,239093.25200974953
9477,116464.347228058
12705,193190.17510777956
16426,201728.41140318834
1481,68534.1463424028
9946,248558.55676281947
12025,223390.81362748024
5341,234557.34916819274
9923,289884.07007872575
7953,235553.10321422346
11066,261499.18009545575
5037,176437.62645677954
2509,188268.18386958577
4937,320256.2000245732
12089,393358.0631500937
4964,164571.27496250157
16500,268732.2624565934
4625,148256.46729888258
2363,383592.23080196447
8148,186908.9695958728
3804,181013.2715903797
4584,161855.37458939754
10694,108213.55528111145
2691,170592.28166245215
2983,234411.90940713987
13563,354088.3296359947
10747,216512.04925089207
1721,199010.87981338426
2789,276378.21259476786
7214,253197.67228935324
8659,233792.30322636513
5107,280753.0884217389
3843,234989.38572625275
14610,392884.67946201074
15505,166426.1812028613
5060,271095.6726941938
16055,236647.69508934155
14963,198777.05593117225
4118,146015.90252812512
1672,198405.1116642673
3209,191828.44186786772
16515,145577.22982835173
973,177162.3029845904
12529,185171.5907474867
5896,118381.31108868275
5450,309543.79205580225
3249,166634.70282736846
8911,177971.5107638578
5898,228763.9587414547
1024,179248.52029132762
4766,206294.59943187787
15804,184870.42473566337
14303,197972.46557685093
10707,187841.04885085576
6605,216661.12695106064
1138,417725.1080110701
14088,430557.62530489446
9154,187862.5846370751
8190,198358.3912592517
398,285796.0834130166
13302,225949.7502675898
9696,147631.6457325725
16786,121123.23187976282
16230,214088.50929620166
6552,184119.1876900318
923,228857.15039968456
9602,305970.76634756394
5857,274894.49099271814
8120,173403.04182029847
7134,183912.51267527865
11726,173684.49228053776
8069,119047.96814909675
12420,171249.66161894408
8604,211093.0398564421
4854,272217.3501470763
12212,192522.79125049856
12099,360066.1972460644
3882,395215.97417687334
6995,324361.3998099127
10172,215162.2923768266
11672,306180.71924162563
12897,278300.1584436142
16097,192121.4577726106
6779,295163.087951305
11199,195034.69890807808
10816,414185.7477840276
143,396072.1528967776
5399,259244.53606540873
3286,152669.43962145818
13706,193370.7748104758
1935,384022.74337523076
16000,187445.14575310572
2860,200709.9540526435
11407,241371.223995464
16378,276481.2048520719
12278,178384.29895176127
3842,164662.12767496976
2692,334805.89241880813
7699,188157.96274642358
6825,304386.83987787686
7268,357345.2153106515
1477,371439.03674356267
9887,181966.0329937147
9436,185382.9427903139
3179,226572.29126199684
1350,478016.8498501099
10643,202311.66572664076
5793,249169.8167883526
11494,395026.9458191088
4206,193883.78172513892
12419,236787.3033610683
8530,238679.57478082628
5985,124444.03206214932
8908,217607.60899645844
256,122203.27835341827
7234,171117.45079876552
5648,212674.92616623535
3014,215916.9398602738
2184,190378.52631516627
9189,240188.45380286244
14884,202851.4708086761
10333,166893.238245669
15896,135636.87513518232
13269,144155.5899231966
8603,219517.11604248467
15087,182317.87429199571
4344,199712.1582178203
7981,72153.22251667637
10908,239905.72934402723
6190,167622.41151919792
11742,197174.18122455326
9224,144653.22200022603
14667,210069.23767157376
458,192194.285099513
2464,371151.9324495609
12320,234300.34391133106
278,221217.05065367065
2912,233646.26899208874
6698,216919.80881177983
4510,118933.3242105936
4183,178909.20073359436
5551,214724.5510808558
12187,182214.73217179597
7948,220001.63333691418
10808,185254.83232925396
12432,183537.22964102484
5356,182068.04724165626
8984,491016.3515722227
9203,183103.52550647184
15412,86621.13320739302
12041,133804.51428090775
7644,277554.34452082653
7071,210599.2980818168
10685,174920.69299730164
6763,278792.3962339156
940,139595.77104631384
14959,176742.30561233987
1338,157862.61458498493
5351,130400.88494513385
6524,188197.79797293484
12516,153461.98966049516
3288,261100.96140301463
3146,229631.37256846347
3954,179494.7918471705
11955,177800.63521855327
1211,216669.089874437
15668,202202.17161018614
1320,88899.25404193647
9108,183785.7793762599
16482,212836.14365687466
5017,139843.06587314035
8290,212237.15341379843
4304,404211.18990217114
1930,211406.59959097445
12530,172061.39768940516
11295,351001.93358269864
3002,152310.49676501498
15483,175145.61018776073
11525,186587.59879142646
13978,124140.01519421254
4885,149278.1006182743
8325,179847.1033338628
3630,123009.85261312626
9165,177450.6869097506
13945,235534.92392616652
10663,189598.87305024415
14803,180970.1668440793
7621,175415.03485236864
8205,232961.46552363745
10387,205156.7412805303
5457,156100.19555046657
10234,342765.323998373
6251,174074.745993528
701,262390.3478790815
7930,178511.6054653082
15028,133296.76953417374
12172,73382.50422361381
5805,189153.23617630987
7411,284296.2243913556
14806,201093.88397236526
7890,161239.83781176968
10440,137248.76506175334
14926,166077.23469015674
5381,145038.66989771737
3800,411436.6724639971
10511,233616.22987141437
9324,242554.35946419343
3313,218881.42015762976
7351,152131.6916201131
8459,189587.17532260195
9957,125348.07283520262
12024,249656.5934252023
4380,223604.8235704497
5042,133705.80635293594
13289,148140.23292693796
13407,407923.38950463687
13258,149766.7537958841
15993,246606.45130822036
12525,172260.7410139492
4062,227716.09700577412
12065,185578.12752217054
8227,183435.4980438469
11333,170978.42552859936
2867,141204.3049700793
3319,246056.40849938494
3523,295348.80770611664
7055,204280.8481622792
14930,172829.75234992572
3444,130866.93935338513
2940,328948.37061166373
6935,355479.1043626477
16116,389614.5128758526
13370,246336.44150932916
6103,225721.29251767925
7446,185609.26409427891
1859,179337.14329543416
4079,191385.87599032227
3228,173800.12541910226
9665,165635.79721496208
15957,399165.55888552545
11533,174300.08939059812
2314,125395.92177035799
4096,223808.39675217078
13437,172164.66749027994
5980,227646.70395289137
2008,194781.44173742295
6754,186444.23202466377
4129,161695.08495761617
14557,304570.97996520693
7096,310375.71984941425
14297,252786.73105430068
3967,221199.9333694468
16485,110728.27000672056
13075,346418.80514586315
14289,189328.4673437979
10988,165510.5362855564
3230,155444.77330652808
13250,173793.4205318578
2559,187563.7636464889
7739,349166.05583365896
7213,171450.4126532642
6639,209668.41297025923
3164,280446.950184493
15207,157905.97716546702
5113,181933.32324189803
3929,142728.35613285075
14493,247394.53160213982
11110,189115.8780721123
2033,201698.97306315415
16057,210906.88221767943
16709,231878.32715115734
14313,160119.8493510803
1028,281849.0846213229
7187,106145.56222795068
3738,344331.1026271098
9869,296807.63589511096
12644,196707.90446380008
3686,116588.72636754166
9196,272669.8813775749
12326,202612.0018784824
4936,191810.2790265506
13314,170892.54535877588
9857,327586.74850867
519,195663.1508576741
8410,166069.5216399991
1720,180842.75845568386
10341,229780.02448070407
14415,188423.04486757558
10613,287561.486494174
8027,207332.20977321442
15539,281301.2033086002
7431,271389.11717971467
1370,143169.4932178644
12708,160609.01604376922
2250,212015.60558543404
14758,145209.74525070412
8525,353883.6143670365
1538,273454.1159910084
1142,150601.38685553477
1152,257602.49042084374
9802,184710.50506857474
3331,326017.191127458
15203,181027.49606463802
4247,172083.38895833123
1976,410499.324909838
2346,179193.0273984259
10078,240623.49134256426
1938,214697.5886459691
7819,182607.6692373281
2168,246249.19017471105
15634,224568.46359405012
8465,237892.20094940558
9313,156012.27425236267
6539,133498.35160893016
6325,103919.65177707052
13442,270937.6294347683
9967,182397.8598055576
7893,241916.90368753628
2861,194585.33620041917
11031,300537.16861479427
15073,132529.8197113987
13837,170468.7605615922
2524,259802.633638651
8617,191840.34035854053
13513,200617.15226879012
3081,306154.39136010344
10675,348255.8187836097
1907,101803.0028710783
4872,244949.9686693589
16274,375338.3006470014
11837,235291.91276243667
16577,234685.49140879538
5231,295791.04457771813
11315,204972.56358281695
273,205127.30952736127
8363,217219.06979726485
4255,216522.7877965354
16330,234545.2644647074
11528,179860.3595460254
14799,286167.7129649766
1611,237977.7166262197
9234,182097.0708762214
1633,109024.85198775401
6791,211659.29519646364
11567,419209.4173219492
3070,236058.18071426128
12094,231392.7374586636
14335,309951.18204847863
137,167158.357655026
7182,170900.44348495585
11718,181668.8066016395
5194,103946.79536730588
97,357640.9715369113
5118,404037.428205458
13920,291368.9725169232
9952,193733.45877776912
15337,207138.72751941628
10243,216835.7048992
4048,384545.86752489716
171,158093.03379448512
11378,166005.05129804733
14190,175347.76060136908
15265,146575.2344366306
2740,140395.3940432327
5573,289767.16422610683
4481,218809.62727382086
2631,152888.93255266518
4984,249115.0048167936
16466,178379.22904863537
16716,127587.3309694258
15325,184880.36838297916
10115,175853.6744011214
117,493957.9482611444
5476,103280.22273377037
11757,186070.5640179387
12359,121141.30133375038
15546,182741.1144364617
8133,156193.42141958664
9018,360169.5291058799
2075,170255.20205000482
11170,302131.99847162375
15733,212117.21030601882
9280,146171.8595995865
10734,349374.4164291822
14071,161129.75671971467
7373,234863.5404734952
14736,184185.00299678015
3458,122251.8708573911
6183,156038.23977369987
7825,220146.1890461875
16775,180940.5079282434
5717,178023.0483236
12397,136744.58483218664
8189,487660.8570970089
4423,211353.33489222146
3994,124664.98148642336
10342,190795.53919366174
10051,183110.2481688322
9453,146143.33946296477
12593,501274.7404130144
1274,89476.18036452719
6933,338700.79588466237
1761,150337.31268850676
7157,342650.18778770923
15169,146897.83462945622
6792,362221.944729222
13830,176323.6011506994
7240,180273.69180871508
3051,237188.86829896714
6550,111860.49867488905
4603,189704.04639781278
5729,167935.36446341104
13473,323264.6620185783
15104,147116.5416756261
6599,392275.6823179994
2216,249784.12260484337
8721,297724.6379984476
3645,186572.76108903682
8664,217484.08899372976
11001,200250.82670647957
753,161967.58511844688
8129,230523.86940386574
15235,178640.52262650148
3359,203571.0584939084
10424,217726.59549352643
10226,233231.988686742
9252,195101.3259906815
3008,241736.55160867592
5849,176468.8855793306
8494,177110.20065872814
6764,292560.33347583865
12445,328122.0765353892
11716,179335.64237121702
4508,118010.28080352156
5669,196586.39500253505
11427,104683.94877277456
11065,191126.84024313468
8910,219142.17739841944
16401,120440.15937429531
11913,153326.10983552694
6221,210500.8366423711
10839,186448.5477885108
2809,202782.67909202666
13311,177258.52541663722
6866,199002.5786812552
6019,174544.46149829234
3024,162932.51781854447
1391,225775.62385442012
15904,216934.08052093376
15858,285605.71219985664
9911,230597.34801003747
16579,219890.50409967743
4394,230254.94678666315
1468,423599.3110927948
12965,153792.4455821608
2249,197619.50048656287
14384,152950.7680278988
13040,123726.09861227247
8872,141044.63794553175
12864,241781.75095420194
15712,168922.9938341085
14049,181326.09435676466
1840,104606.54953055708
12019,177847.55242636078
8948,172303.3536440836
15154,208910.9914989506
6943,149441.36144312238
12564,395476.88517525233
12766,160445.34045260347
7255,236153.97171224948
7962,154604.97403093585
709,135440.9275916991
4634,147637.9955033082
889,230719.59800393708
4774,134787.40929270477
13890,173647.6939991942
15431,142745.7867883488
8726,339810.5609728797
10373,143233.77026561848
6413,177081.93282892046
9761,141597.1339501528
15864,157266.5431984237
6147,148317.09022936138
3384,233361.1465191638
320,268039.3408659368
8006,170162.8895705699
14395,177534.61865050573
14976,96569.13932706724
12185,232346.8971871324
4779,133787.54068626786
8551,149975.55003426838
9025,312532.14539143007
10616,225038.485293275
7475,103388.10074168936
6341,327248.90471045976
14163,146963.16203512877
2211,194524.48716505143
10532,264801.63582057704
14338,145536.69667560735
831,179295.2700360441
3382,178538.0717092678
9209,294250.0650110865
7188,232439.22607830714
7197,235843.59598432726
11270,163992.87153918357
15918,92118.71832148584
6937,453159.08373516897
6178,183719.57412456296
10668,112464.85797923879
1413,268997.9622953601
6884,356707.6441883551
8266,193620.13358891534
14019,203597.6657262393
16764,146452.92048186247
15306,173494.5981920106
3740,270802.9660820831
5298,192213.3478833881
8319,178159.53146688777
4229,175971.19709624723
13429,187156.00946771592
1753,439548.744989901
860,253348.78174526794
14219,154356.8622738973
12113,203273.4507130635
11309,122965.73713895382
9930,204922.4367908653
10570,193934.04517248258
2839,152101.36439969295
6699,124564.81814106033
16647,115967.8766950277
5325,248320.17386947756
13733,144766.91829951265
7818,326428.17076547345
12505,227717.84087114796
9489,192286.46973400447
10106,186758.50956499027
7864,197877.10557702932
5134,279428.2228463728
11859,148040.99710299767
7440,346286.94200456166
1525,299014.33187399094
7339,184646.46030483118
8,328292.0373262474
3248,113233.01071268461
8995,237913.46029324795
15178,69001.80216626552
8594,169922.80113778636
15770,235514.66668664053
15859,346314.58434049017
1735,320608.09839612164
11410,467250.1729015726
16397,158370.4180280609
3572,150977.6070169221
5501,109318.67918371248
969,189574.06290984806
6977,409346.8900106973
1233,176903.4030853402
4258,145308.2494158946
90,433857.5159613817
16650,182681.7445975601
197,104916.6304155187
12514,225359.73618779282
4367,183661.54433802475
3199,198836.9357768718
5600,196812.94977982025
11641,150553.7080702348
14609,117719.77777757711
12775,167218.37485079997
14240,172006.68991185832
7933,181455.81268889966
6945,339681.10698797466
14006,204402.48474279256
6320,223344.1907682371
12061,194356.2388120759
16369,226570.76533597783
16354,386518.8988673865
3970,296252.045941026
1048,204874.24938853667
3639,214802.8546484735
14448,241994.92531967192
2812,451867.31317654566
3932,151507.05805371914
14875,318243.2638661032
8883,117554.0886309007
7622,282727.3979422146
7252,131775.39293373172
9751,172954.43575902007
2378,205393.57855839684
6816,218781.5910610833
15358,184260.65504023398
7843,148629.82621129128
10448,379378.08971350564
7840,270528.2063954518
8880,239838.23869585482
12551,314500.1741391703
15470,196542.28313448562
16207,217678.67150712162
12123,129561.81976637266
15247,371048.318173535
7481,207945.3890116784
16171,357310.12339648715
7461,301003.4686615994
902,247141.69085934336
13094,170934.2126313093
11584,246641.85646543768
4462,202837.15230284818
15576,148708.03173350796
16606,260282.54208955955
5427,294872.7189107279
7725,176994.82042791988
5409,188265.08999709706
12579,126656.10455774218
12013,240303.6986039531
11321,217951.92734081644
9932,156690.43906023394
591,153157.97063328396
10357,199776.87746655717
3336,238326.74098240543
13,178514.4259082267
4809,226617.88131195915
7555,193648.23893789318
15172,338855.10585011967
6989,160875.25442481638
4707,182730.04025362924
2046,242591.74171068807
6495,121530.56349231003
3873,189127.6673509085
7061,197903.73251736694
12112,229995.15061391122
8917,314703.8912254775
7735,167697.08958556093
16442,215627.96626024414
4244,161254.08684569853
3747,256427.65728663196
11086,166178.096868496
10080,220185.98152164326
15057,258538.37665950044
1331,191252.52703162108
8891,171296.54186010032
13411,230141.54604454827
16730,239813.8910457145
2267,193454.35183037852
3022,186230.2983688503
11190,217355.27747064267
11857,188085.8435714669
9318,193182.40124730876
16512,173150.54057014312
2053,231538.50092899197
13707,125052.82316244995
12143,168054.34147355988
14080,163444.26609573507
6130,178616.64701764687
7936,99388.90148017742
10101,177775.7068480055
5663,189729.70357834618
14811,125729.94757491215
1366,194573.78475143775
908,198920.31940613157
2953,123722.54742270321
14629,145497.3288709188
15096,442582.88789856696
2115,188050.56979757803
11770,161766.3027546264
12701,181723.30627092265
14584,132547.01659200696
1893,402167.66160099156
9501,491055.23549564485
2138,128477.54912979862
9346,199895.2338632936
15960,359298.1771752826
8230,166429.3686208549
13843,209862.12976934278
13810,212924.30432684103
15650,185952.9924090026
9974,151665.43593659534
12200,199843.92757834028
538,193259.12652345278
5334,197909.5222921011
14823,121733.65369990762
4817,170093.22906224153
9041,188773.87864129763
4359,274154.6068146264
4852,214891.87565428595
10141,145421.28713746942
1503,216488.50457827662
16256,369342.15060760797
683,107265.9707499613
14382,209901.90516453795
7248,213338.01933611798
1200,175729.4200706801
3563,172191.14130614177
3681,380873.41733649134
3053,265426.45570967835
4099,212237.73614594384
807,112983.02947304891
4658,317778.71744647756
3535,178295.97548227056
12548,157088.59565700858
10488,195847.4484057739
5851,171996.77768147615
13736,223176.64560810907
875,168311.91525829435
14449,181607.16411918518
3958,349475.94115369953
10727,180797.78066015366
11296,139352.1739329241
13646,236801.92260342345
9599,231527.0851975493
7135,292351.1725095047
5943,321772.34764501447
2695,274597.947907843
6766,196738.5676668667
5630,175127.73468059223
13586,202109.2983261909
3507,422179.93514287024
10014,140350.03962748297
459,257028.86863060217
3582,230148.70306893715
8560,286092.79896441445
3372,180218.34732383653
13109,263836.80151079403
8160,221816.65457259092
10706,236027.97970639187
9104,328191.44169101707
2870,203473.139016593
13712,169477.31966086477
13924,135297.848319015
798,239535.54959216568
9750,418869.5307792587
16248,377356.13705028524
3170,183159.23159585145
12700,239886.1666689709
10601,142086.7626094803
514,203441.84951489003
4010,321207.0782055303
8124,155642.11891699818
10800,172308.36669669012
13628,187231.87257144015
11637,147950.36334183704
781,172899.3314061432
16156,178242.21698722392
12618,255959.95746637415
9766,172931.83442060646
15987,255271.36773211684
11051,323717.4303565176
7673,203678.55512994772
1245,365980.1729902912
2443,153863.4493396309
7413,86653.65519581553
310,146441.1715916071
10921,221462.56557473252
8709,97777.90021391457
12404,332562.0729295138
14986,225254.80623948717
10714,313637.1966145401
14286,207683.82311996474
13828,314648.18951163965
8926,435524.3397271822
12233,182247.04429811667
3913,201244.75425679414
5221,223810.09780372278
14965,86794.8692387946
862,188314.2152820643
13907,132967.29250711433
5418,185402.34501357752
2045,173910.1737813898
13321,191523.43274164235
2762,225128.059553702
13888,186216.87664299516
14962,129485.6007891477
13305,360000.09119845857
8487,237653.87330227223
7146,175301.88901023936
1134,171492.07536903978
15092,337479.7872347919
13760,255456.94896651813
11958,444151.024917739
3177,178042.69059758476
11350,218612.72703942683
1524,109708.43425743163
5527,259349.35306004144
2872,198982.91106604322
8602,358553.3388065892
3067,336612.19530602463
10435,215525.64440705298
11222,214049.5161722368
8700,163831.28618762176
10961,224330.69161263085
14305,198522.1751279928
8362,284891.40897388535
4979,151737.72512031367
7180,318310.19309841725
5763,107329.08613570972
2192,207641.83970649328
13581,198554.44258941364
10720,142998.53336219655
1358,243236.563788145
13366,298389.81605522806
13539,403439.4393305404
12849,216566.5836170382
6794,179977.87727996256
525,481134.0721057319
12223,353273.3408940016
16271,122467.73435464111
5818,138794.63703416806
16588,286636.87514525297
8981,127966.30087539082
16476,127816.39606449101
14663,184801.94915964743
3,144691.3142618651
6615,130997.34308453242
12215,255534.64602360793
304,262083.5651842905
13634,248593.04024477585
9208,168700.5349755751
2175,170121.80989797492
250,211280.68010270232
6045,194185.93318692298
10516,154461.13125998876
1852,479627.68689002184
1573,202933.06804638187
15079,164985.1797345323
5500,177762.07469430767
15775,157656.7217030272
3198,163974.280878798
6718,198840.0979070334
4149,193922.97110054732
9627,239130.4387451762
7595,295176.8332586952
4538,193823.02137294647
3555,223400.25510330766
10483,366946.31533573975
8834,169270.21819222794
16412,182991.96432302345
6449,175286.49866266863
2767,190070.42727237352
11498,171211.52004439628
16472,144061.6674766056
178,298301.3418739179
10948,191831.19470957032
13313,323829.2904604718
8065,138760.36064171034
102,160045.9204570489
14428,131305.82331229246
11973,120716.70866816516
6663,198010.5678357702
15989,132194.55391286145
10955,432204.3111785872
11772,147635.1778105651
11364,229798.68240817153
7082,170895.57815027464
7749,464345.97192607226
6428,144164.71262971195
6869,103781.91089492323
295,175237.0404899108
12266,250188.92231703718
11129,188546.47053785503
826,398876.742088655
3262,237878.3944825913
15641,279037.9555220188
1662,470854.69110585755
10926,227405.4774003959
10232,246676.77251021017
6376,184732.74633002456
7817,179276.7656737626
354,206619.3465632974
10076,187398.12021415483
11379,335926.30088235147
10184,128918.74418749705
4696,389731.89991752594
13562,480942.9449219217
5436,176816.2631804581
13196,107194.6105759491
14939,331942.5970987776
14004,190715.03581960622
5916,181910.2098822064
7229,178218.5008673254
9143,161629.24952641025
3440,199407.45127329964
319,176391.90608590204
11683,231655.9359117516
12647,230684.5611714065
12788,159160.28626650907
13662,239987.90615632248
423,278079.9363591431
5222,210966.2835223261
9242,188453.11984466706
2641,181060.6979931366
4855,145848.73566941248
5360,196389.0551644705
9799,176445.74775807568
5526,259606.35741653675
10309,158403.60700103774
2144,377718.5787533317
7191,200402.6114127378
6732,158136.3716596522
14789,158000.6906555433
13525,157276.05864777853
4066,347115.26790899725
16422,199154.76964313167
14890,210676.3405878738
2922,219855.21704787997
3601,112338.31214075422
13416,118935.38951738889
14363,199553.5218718597
9496,279750.54838653235
7115,308753.9206922189
8615,159608.9300289326
5218,74665.03966340914
9493,196930.00192641187
10623,182924.8092773711
2272,112686.41742425977
3352,322182.2931515844
84,171958.9444072377
8086,123890.3567974113
2595,182353.8145656855
3531,160751.85934677726
7460,283921.5482842617
9214,262948.6459477672
2790,292730.8086674838
10548,237576.23570366137
9218,178936.6099981792
7435,188888.04576690972
15780,191768.33303000274
7640,214599.26280044593
6223,169642.24535504464
3425,112416.47292929808
10582,150523.29045474538
702,240197.0923575879
2111,178398.41216304034
11730,195525.71242157998
9865,266453.5572627609
16478,331246.3963332215
1885,220223.17114723305
3956,365690.81610513583
16735,108083.11890463946
15264,214254.41405269093
15971,175878.75358365034
5584,213026.47296642608
15242,176534.4180388741
14358,175517.4881422472
11300,200785.06401251492
5446,180639.9776939703
3934,178185.1585807188
6610,179184.8020497563
10164,275016.70764374005
4646,190722.31680144716
13304,197964.81801712644
1985,206731.46627961367
4746,141386.61883427552
7963,210291.7872888063
14083,278173.8884606573
13140,293079.8193684898
15023,260471.8141388912
13093,235057.75947111618
7160,177150.3086088795
7407,181790.78283209327
16056,184526.29634174876
751,495374.98720837786
6179,83569.85918184166
9137,287944.1086648926
10992,268918.32533285336
5744,508368.4511227386
10884,160706.31799598882
12858,291284.69674388913
13005,312690.01769665384
16714,190121.30415565436
1419,252358.0041470154
6064,201088.59223440583
3771,195795.57779912834
5945,466454.92627537705
8453,67597.27558509551
3806,158935.21920936284
16748,259269.55638565114
11380,232646.70352653682
3107,202783.93458852466
12003,185866.85794487942
14567,233339.0800287231
1079,194003.99149458625
11705,157602.75834707054
7814,187422.3182682927
10174,165323.2788652367
5514,236080.30947901122
5265,240781.59799069754
10520,369881.466082552
13195,215095.7184757879
14601,403189.11537454533
6012,189697.4846574437
13079,169468.19774830044
9009,129958.84997873519
3122,181182.64330792578
5470,238486.40159857154
4840,169343.1538319504
6270,260870.0718509514
9158,100092.13639073719
10120,134202.06625121224
10672,313962.1930699477
4573,141674.8701956781
12118,287847.6949020558
7447,127258.5474972703
2171,198623.28415848396
6126,306210.7172628414
2836,168900.2639612907
1457,249076.5443598072
11165,235414.16028363572
5923,209417.27759564389
1813,217380.794931335
3492,241939.1709661183
1917,330286.3342313856
965,421928.967974806
15795,151871.43428790985
821,207306.20629558418
4568,180562.2988043952
9078,229219.76800537086
11371,124540.23845762054
5149,201341.62921468937
281,203868.82268004175
1918,245252.49571669052
776,129179.35064704709
210,221071.05085024526
10782,178573.3333393752
9653,183294.68783115214
9372,157785.591777817
5868,189433.65114691705
6176,140274.45408972097
3969,123099.85072497951
7427,142774.31250923197
8544,473618.3263547653
5219,223021.44044939557
16488,131901.75972910822
5855,246539.1564498751
15920,122726.36961203966
4393,396023.24460488086
5770,146584.15576727383
2900,150040.71810127737
8622,85849.58493900261
11610,273818.1035874154
10969,117602.47066625711
11029,122262.95285599647
6193,325505.3920577734
14087,453420.87305856764
13623,163608.4839636026
16689,174773.75272621532
1027,231366.26416754565
949,149118.65070795172
672,114196.58785783853
13832,134431.16443178672
2471,200591.11936914135
8728,300396.7598703214
7742,231533.12706609172
2698,234544.75873775914
9084,177177.84214621913
6075,269172.8877871682
2874,175957.28856931216
13119,129934.46905109772
5010,211187.54772312305
1284,174156.70141147613
1151,173735.91165545426
5110,349326.0121088458
11386,156516.68876124755
8019,217971.58270036353
2859,127576.3182937262
16110,178509.74635858872
16027,283739.32822184113
14902,176074.4597800627
14301,196962.9858969933
2451,217168.91037420314
13596,146810.95254008184
1464,140598.51110030108
7927,394570.29692959954
9638,231924.67729470457
8009,273370.3637583828
11903,158973.42891351265
9243,114947.8585321496
547,189234.4161223044
5511,116396.07200352513
11247,181916.12807726554
15928,331265.23870510334
3434,226826.46719726906
7614,119736.57253929718
1380,201189.8285996448
2770,138731.38443524216
111,180970.211792997
5994,134644.2910322697
12341,194130.44691670797
2787,265634.6403261733
14410,302808.9241025325
15983,129036.32586118732
14876,209626.87930877946
653,147794.17971714688
2174,260922.25465415147
2575,271803.4971595511
7976,165310.38753163055
5812,311265.16975921765
13589,305124.686354156
9122,132788.22979022592
8159,476926.53517748875
8754,319028.4643348323
9321,227854.50608989978
13535,185151.22298918283
2083,171074.1344646964
2689,340640.70018222736
2248,247549.2414685343
11649,162876.13099065953
11045,399962.036880335
1276,86860.18954327809
5962,143736.94736392368
13012,168151.3046649577
4642,181641.5707439703
179,169419.8239621121
15347,425308.42983672285
3339,157665.58740042188
